delta_id,end,family,fraction_global_delta_norm_sq,group,group_type,l2_norm,parameter_count,previous_round_cosine,relative_l2,rms,round,start,start_l2_norm
questioner_full_r1,q1,questioner_full,0.03338039834772248,layer_19,layer,0.02881472438043477,100930816,,0.00012027687788526843,2.8681547354954445e-06,1,base,239.56993968467495
questioner_full_r2,q2,questioner_full,0.027306085114860497,layer_19,layer,0.16863969737986725,100930816,0.00786674849873187,0.000703926787595934,1.6786027179944413e-05,2,q1,239.56993873725023
questioner_full_r3,q3,questioner_full,0.026597790587803715,layer_19,layer,0.1690009111198506,100930816,0.012997936491762568,0.0007054346542848497,1.682198160675693e-05,3,q2,239.56990217779858
questioner_full_r4,q4,questioner_full,0.0248723935001209,layer_19,layer,0.16483706261136977,100930816,0.009888926142637477,0.0006880542138960403,1.640752121977527e-05,4,q3,239.56987586486227
questioner_full_r5,q5,questioner_full,0.02583688700767546,layer_19,layer,0.16830777555870696,100930816,0.00346671914048982,0.0007025415277323077,1.675298840676005e-05,5,q4,239.56986016467621
solver_rank1_r1,r1,solver_rank1,0.02824784668154128,layer_19,layer,0.03881143057267418,100930816,,0.00016200459299592546,3.8632050377671705e-06,1,base,239.56993968467495
solver_rank1_r2,r2,solver_rank1,0.030579812556018375,layer_19,layer,0.04131576154708908,100930816,0.2691531300982083,0.00017245803710377614,4.112480673677579e-06,2,base,239.56993968467495
solver_rank1_r3,r3,solver_rank1,0.031113590295760007,layer_19,layer,0.0400868003930827,100930816,0.2421363866757879,0.00016732817333362218,3.990152564372576e-06,3,base,239.56993968467495
solver_rank1_r4,r4,solver_rank1,0.031441844781468595,layer_19,layer,0.03894973263170507,100930816,0.2154680841629395,0.0001625818860370012,3.876971322681128e-06,4,base,239.56993968467495
solver_rank1_r5,r5,solver_rank1,0.029908300329930127,layer_19,layer,0.03842598184823795,100930816,0.22493251028796982,0.00016039567359249965,3.824838313529715e-06,5,base,239.56993968467495
solver_full_r1,a1,solver_full,0.028844701719076778,layer_19,layer,0.04268656046742918,100930816,,0.0001781799524748964,4.248927004479726e-06,1,base,239.56993968467495
solver_full_r2,a2,solver_full,0.031298228859979196,layer_19,layer,0.04642211720454116,100930816,0.22204244356006547,0.00019377271316110256,4.6207561638984624e-06,2,base,239.56993968467495
solver_full_r3,a3,solver_full,0.03184548599690253,layer_19,layer,0.0454952882531436,100930816,0.2079439020867687,0.00018990399343517424,4.528501634205644e-06,3,base,239.56993968467495
solver_full_r4,a4,solver_full,0.03236077210230112,layer_19,layer,0.04445819838789863,100930816,0.18920955984078913,0.00018557502851323954,4.425271973950542e-06,4,base,239.56993968467495
solver_full_r5,a5,solver_full,0.03108250736859068,layer_19,layer,0.043880584722684364,100930816,0.19392529759238178,0.000183163984515088,4.367777571182766e-06,5,base,239.56993968467495
questioner_full_r1,q1,questioner_full,0.03271743881909799,layer_20,layer,0.028527148426866343,100930816,,0.000119095035119521,2.839530053122916e-06,1,base,239.53264213102722
questioner_full_r2,q2,questioner_full,0.027494301432775228,layer_20,layer,0.16921990202177895,100930816,0.007842056279823734,0.0007064586342810248,1.684377948287414e-05,2,q1,239.5326404269897
questioner_full_r3,q3,questioner_full,0.026472763291937068,layer_20,layer,0.16860323492340232,100930816,0.012301513360509038,0.0007038842978383035,1.6782397786659335e-05,3,q2,239.53259852677365
questioner_full_r4,q4,questioner_full,0.02474177537590385,layer_20,layer,0.16440366946651955,100930816,0.009545610848926044,0.0006863520830035151,1.636438221263705e-05,4,q3,239.53255703265282
questioner_full_r5,q5,questioner_full,0.025749516144289435,layer_20,layer,0.1680229570235215,100930816,0.0032262564574514247,0.000701461958421956,1.6724638191791352e-05,5,q4,239.5325291787945
solver_rank1_r1,r1,solver_rank1,0.027787012994894417,layer_20,layer,0.038493545067856884,100930816,,0.0001607027114358821,3.831563408857259e-06,1,base,239.53264213102722
solver_rank1_r2,r2,solver_rank1,0.02956076455395503,layer_20,layer,0.040621521296918484,100930816,0.2675053434558567,0.00016958657882919367,4.043377515347515e-06,2,base,239.53264213102722
solver_rank1_r3,r3,solver_rank1,0.029760477620344974,layer_20,layer,0.03920543507099327,100930816,0.23481545827376302,0.00016367470722235605,3.902423385051718e-06,3,base,239.53264213102722
solver_rank1_r4,r4,solver_rank1,0.030089262768902895,layer_20,layer,0.03810274327789573,100930816,0.2084487842148392,0.0001590711935497003,3.792663852168171e-06,4,base,239.53264213102722
solver_rank1_r5,r5,solver_rank1,0.028730647266132402,layer_20,layer,0.03766186409432178,100930816,0.2168136726570649,0.00015723061274346188,3.7487797010843738e-06,5,base,239.53264213102722
solver_full_r1,a1,solver_full,0.028360948395401403,layer_20,layer,0.042327099681405286,100930816,,0.00017670702124285783,4.2131470628760025e-06,1,base,239.53264213102722
solver_full_r2,a2,solver_full,0.03018561073366012,layer_20,layer,0.045589522805574934,100930816,0.2179902683654757,0.0001903269733927826,4.53788153575302e-06,2,base,239.53264213102722
solver_full_r3,a3,solver_full,0.030643266117955648,layer_20,layer,0.04462826537391532,100930816,0.19617797353935207,0.00018631391937597852,4.4422000703242985e-06,3,base,239.53264213102722
solver_full_r4,a4,solver_full,0.03099050863201842,layer_20,layer,0.04350676320590651,100930816,0.17648524021507625,0.00018163187621880693,4.33056819380262e-06,4,base,239.53264213102722
solver_full_r5,a5,solver_full,0.029785976826240526,layer_20,layer,0.042955651181026976,100930816,0.1814065952723505,0.00017933109574907007,4.275711706436043e-06,5,base,239.53264213102722
questioner_full_r1,q1,questioner_full,0.03114518523017886,layer_21,layer,0.027833266076596766,100930816,,0.00011668587821550237,2.770462519367371e-06,1,base,238.53157299114335
questioner_full_r2,q2,questioner_full,0.028130591819099625,layer_21,layer,0.1711667989800361,100930816,0.007821354523030866,0.000717585510932882,1.7037569354212922e-05,2,q1,238.53157062426507
questioner_full_r3,q3,questioner_full,0.026780293354878054,layer_21,layer,0.16957972623664036,100930816,0.012196228463783518,0.0007109321086963517,1.6879595599390647e-05,3,q2,238.53153368976623
questioner_full_r4,q4,questioner_full,0.024634850510382035,layer_21,layer,0.16404803868711,100930816,0.009274407378782877,0.0006877416076895262,1.6328983501527252e-05,4,q3,238.53150202476593
questioner_full_r5,q5,questioner_full,0.025634552998229147,layer_21,layer,0.16764745372653747,100930816,0.004474500524755178,0.0007028316123914372,1.6687261413682372e-05,5,q4,238.53146439458587
solver_rank1_r1,r1,solver_rank1,0.027488098419596083,layer_21,layer,0.03828594100630842,100930816,,0.00016050680639971286,3.8108989539634065e-06,1,base,238.53157299114335
solver_rank1_r2,r2,solver_rank1,0.029011455987332492,layer_21,layer,0.04024232974130101,100930816,0.2627432799492586,0.00016870860841048996,4.00563361602906e-06,2,base,238.53157299114335
solver_rank1_r3,r3,solver_rank1,0.029232962233464988,layer_21,layer,0.03885641617211304,100930816,0.22745487007472914,0.00016289841921075904,3.867682806089927e-06,3,base,238.53157299114335
solver_rank1_r4,r4,solver_rank1,0.030111890664594843,layer_21,layer,0.03811706770438191,100930816,0.20155056795206577,0.0001597988359628903,3.794089674297065e-06,4,base,238.53157299114335
solver_rank1_r5,r5,solver_rank1,0.028497033354720376,layer_21,layer,0.037508433968184596,100930816,0.2097844846974187,0.00015724725032344996,3.733507601409291e-06,5,base,238.53157299114335
solver_full_r1,a1,solver_full,0.028055322910736504,layer_21,layer,0.042098417615421685,100930816,,0.00017648991740386836,4.190384549453556e-06,1,base,238.53157299114335
solver_full_r2,a2,solver_full,0.029599606158689465,layer_21,layer,0.045144830737742225,100930816,0.21433859347015272,0.00018926144732805852,4.493617858497176e-06,2,base,238.53157299114335
solver_full_r3,a3,solver_full,0.03015196091835113,layer_21,layer,0.044269056012673495,100930816,0.18895641271446892,0.00018558992194428367,4.406445154994288e-06,3,base,238.53157299114335
solver_full_r4,a4,solver_full,0.030951213870732876,layer_21,layer,0.043479172014013114,100930816,0.17037630470598514,0.00018227847772431992,4.3278218268187756e-06,4,base,238.53157299114335
solver_full_r5,a5,solver_full,0.02955619629260085,layer_21,layer,0.042789642151728945,100930816,0.17433161879293246,0.00017938774986956432,4.25918753021177e-06,5,base,238.53157299114335
questioner_full_r1,q1,questioner_full,0.02854801859568465,layer_22,layer,0.0266475139212482,100930816,,0.00010904346391237213,2.652435339423351e-06,1,base,244.37515982308003
questioner_full_r2,q2,questioner_full,0.028277102225860946,layer_22,layer,0.1716119575758852,100930816,0.00821392147276021,0.0007022479662142212,1.7081879468648655e-05,2,q1,244.3751578249995
questioner_full_r3,q3,questioner_full,0.026558995454692983,layer_22,layer,0.16887761506378776,100930816,0.01274815268419617,0.0006910589313469284,1.680970898660636e-05,3,q2,244.3751283767246
questioner_full_r4,q4,questioner_full,0.024524310522871736,layer_22,layer,0.16367957174223483,100930816,0.008100163577690908,0.0006697882750936639,1.629230710654029e-05,4,q3,244.3750925907828
questioner_full_r5,q5,questioner_full,0.02559093017011927,layer_22,layer,0.1675047484883022,100930816,0.004955435702514617,0.0006854412673435086,1.6673056845926645e-05,5,q4,244.3750565784906
solver_rank1_r1,r1,solver_rank1,0.025031179138637002,layer_22,layer,0.03653487547247895,100930816,,0.00014950322896537053,3.636601714930087e-06,1,base,244.37515982308003
solver_rank1_r2,r2,solver_rank1,0.026649480331431205,layer_22,layer,0.03856938598472131,100930816,0.2396692148180281,0.0001578285862304677,3.839112448090712e-06,2,base,244.37515982308003
solver_rank1_r3,r3,solver_rank1,0.02713336443500233,layer_22,layer,0.03743502721959876,100930816,0.20872009228268584,0.000153186711966554,3.726200853970237e-06,3,base,244.37515982308003
solver_rank1_r4,r4,solver_rank1,0.02877323198267319,layer_22,layer,0.03726016679928767,100930816,0.19032352381945508,0.00015247117107263628,3.7087956296153403e-06,4,base,244.37515982308003
solver_rank1_r5,r5,solver_rank1,0.026631701010206097,layer_22,layer,0.036260063469899524,100930816,0.19130401601262953,0.0001483786793066475,3.6092475283634315e-06,5,base,244.37515982308003
solver_full_r1,a1,solver_full,0.025560039855284104,layer_22,layer,0.04018268006049307,100930816,,0.0001644302968009681,3.999696217072149e-06,1,base,244.37515982308003
solver_full_r2,a2,solver_full,0.02717677799565977,layer_22,layer,0.04325776192713982,100930816,0.19429819813757937,0.00017701374378008424,4.305783150315478e-06,2,base,244.37515982308003
solver_full_r3,a3,solver_full,0.027997173260878,layer_22,layer,0.04265790993365767,100930816,0.17272208581861917,0.00017455910807195242,4.246075192918863e-06,3,base,244.37515982308003
solver_full_r4,a4,solver_full,0.02948503276490483,layer_22,layer,0.04243685876625443,100930816,0.15981549316880675,0.00017365455145677405,4.224072242475759e-06,4,base,244.37515982308003
solver_full_r5,a5,solver_full,0.027585360743678285,layer_22,layer,0.04133840514134628,100930816,0.1592848034363192,0.00016915960350173884,4.114734567597922e-06,5,base,244.37515982308003
questioner_full_r1,q1,questioner_full,0.023991463527329202,layer_23,layer,0.0244285158943753,100930816,,9.797867038025636e-05,2.4315611219641687e-06,1,base,249.32483569707517
questioner_full_r2,q2,questioner_full,0.028296601696191446,layer_23,layer,0.17167111790904468,100930816,0.0057423187314805625,0.0006885439992320169,1.7087768159009336e-05,2,q1,249.32483341735886
questioner_full_r3,q3,questioner_full,0.02649945922262311,layer_23,layer,0.16868822578842976,100930816,0.011751060671780982,0.0006765802123109638,1.679085759175009e-05,3,q2,249.3247995123138
questioner_full_r4,q4,questioner_full,0.023889785129740052,layer_23,layer,0.16154822799358373,100930816,0.005824550587263404,0.0006479429438630748,1.6080157804504522e-05,4,q3,249.32477392287578
questioner_full_r5,q5,questioner_full,0.025209895749703636,layer_23,layer,0.1662530464309821,100930816,0.004090055009575639,0.0006668132661455719,1.654846515677033e-05,5,q4,249.32474333029754
solver_rank1_r1,r1,solver_rank1,0.022508564949635056,layer_23,layer,0.034645025139850474,100930816,,0.0001389553713852378,3.4484901401205615e-06,1,base,249.32483569707517
solver_rank1_r2,r2,solver_rank1,0.023440236929209875,layer_23,layer,0.03617256879683749,100930816,0.19543354470897428,0.00014508209218590023,3.6005384996890533e-06,2,base,249.32483569707517
solver_rank1_r3,r3,solver_rank1,0.024544862451276257,layer_23,layer,0.03560464259328427,100930816,0.1673912437163892,0.00014280423566203897,3.544008365698282e-06,3,base,249.32483569707517
solver_rank1_r4,r4,solver_rank1,0.026433455344302033,layer_23,layer,0.03571309094576228,100930816,0.1526535426732302,0.00014323920377171326,3.554803077860363e-06,4,base,249.32483569707517
solver_rank1_r5,r5,solver_rank1,0.024714397579749192,layer_23,layer,0.034930445222668305,100930816,0.15720392094644114,0.0001401001433531801,3.4769002318268462e-06,5,base,249.32483569707517
solver_full_r1,a1,solver_full,0.023216257754399616,layer_23,layer,0.03829607319506106,100930816,,0.0001535991113279627,3.8119074899038556e-06,1,base,249.32483569707517
solver_full_r2,a2,solver_full,0.024170909277302102,layer_23,layer,0.04079543392715973,100930816,0.15471544039696006,0.0001636236270370008,4.0606883987487665e-06,2,base,249.32483569707517
solver_full_r3,a3,solver_full,0.025543453143583316,layer_23,layer,0.04074574701823536,100930816,0.13521378262515227,0.00016342434119856656,4.055742672347152e-06,3,base,249.32483569707517
solver_full_r4,a4,solver_full,0.02733671752774144,layer_23,layer,0.04086162225008977,100930816,0.12723719219105264,0.00016388909727282783,4.0672766398625765e-06,4,base,249.32483569707517
solver_full_r5,a5,solver_full,0.02576371523478034,layer_23,layer,0.039950169709541676,100930816,0.1312084214815594,0.00016023341436422465,3.976552644524714e-06,5,base,249.32483569707517
questioner_full_r1,q1,questioner_full,0.021592709542780166,layer_24,layer,0.023175135587594337,100930816,,9.146783968405992e-05,2.3068023835216977e-06,1,base,253.36922428302483
questioner_full_r2,q2,questioner_full,0.028309878466577013,layer_24,layer,0.17171138724503715,100930816,0.005547637892764974,0.0006777120979949185,1.709177648076863e-05,2,q1,253.36922234834392
questioner_full_r3,q3,questioner_full,0.025866281376721784,layer_24,layer,0.16666072379292327,100930816,0.01121943243842521,0.0006577782044982106,1.6589044471039244e-05,3,q2,253.36917923582044
questioner_full_r4,q4,questioner_full,0.02349657387965797,layer_24,layer,0.1602132193371983,100930816,0.006520975867685013,0.0006323312615119678,1.5947273958413e-05,4,q3,253.3691264197698
questioner_full_r5,q5,questioner_full,0.024952982013036976,layer_24,layer,0.16540373568812292,100930816,0.004850390092696472,0.0006528173102149314,1.6463926620261103e-05,5,q4,253.36910204428546
solver_rank1_r1,r1,solver_rank1,0.02108380714082189,layer_24,layer,0.033530613119260796,100930816,,0.00013233893427327066,3.3375640013886003e-06,1,base,253.36922428302483
solver_rank1_r2,r2,solver_rank1,0.022010307930239878,layer_24,layer,0.03505188772929639,100930816,0.1829746298122415,0.00013834311498756399,3.488988353714706e-06,2,base,253.36922428302483
solver_rank1_r3,r3,solver_rank1,0.023057835983124955,layer_24,layer,0.03450925646140572,100930816,0.15636294952054977,0.00013620145287597096,3.4349760223774233e-06,3,base,253.36922428302483
solver_rank1_r4,r4,solver_rank1,0.025449520469062712,layer_24,layer,0.03504211196471197,100930816,0.14387350578489863,0.00013830453190940173,3.4880152954575558e-06,4,base,253.36922428302483
solver_rank1_r5,r5,solver_rank1,0.02329427286167281,layer_24,layer,0.033912022047952954,100930816,0.1517057881391269,0.00013384428256397747,3.375528613180322e-06,5,base,253.36922428302483
solver_full_r1,a1,solver_full,0.021718328823720896,layer_24,layer,0.03704003072427757,100930816,,0.00014618993616565755,3.6868837654705523e-06,1,base,253.36922428302483
solver_full_r2,a2,solver_full,0.02268915904035426,layer_24,layer,0.03952521695360212,100930816,0.14476239407566488,0.0001559984921825023,3.934253775265445e-06,2,base,253.36922428302483
solver_full_r3,a3,solver_full,0.023950652257573726,layer_24,layer,0.03945491872440487,100930816,0.1264441910716173,0.00015572103848071123,3.9272564430575425e-06,3,base,253.36922428302483
solver_full_r4,a4,solver_full,0.026193447005641978,layer_24,layer,0.03999804357860094,100930816,0.1194587582086955,0.00015786464868330387,3.981317904897708e-06,4,base,253.36922428302483
solver_full_r5,a5,solver_full,0.02426853080864239,layer_24,layer,0.03877360003859558,100930816,0.126033989834638,0.00015303200358415955,3.859439469024215e-06,5,base,253.36922428302483
questioner_full_r1,q1,questioner_full,0.020775139517612996,layer_25,layer,0.02273215909061079,100930816,,8.984931211453025e-05,2.2627094704414937e-06,1,base,253.00315111632995
questioner_full_r2,q2,questioner_full,0.02805873223670801,layer_25,layer,0.17094803643334208,100930816,0.00508328161737124,0.0006756755235737857,1.701579420807703e-05,2,q1,253.00315087508727
questioner_full_r3,q3,questioner_full,0.025594032069483647,layer_25,layer,0.16578133008042484,100930816,0.010013916957394581,0.000655254111151191,1.650151154143122e-05,3,q2,253.00311323368874
questioner_full_r4,q4,questioner_full,0.02326674886785291,layer_25,layer,0.15942775404344145,100930816,0.006526933931000475,0.0006301415392460433,1.5869090458473445e-05,4,q3,253.00308599587774
questioner_full_r5,q5,questioner_full,0.02468840086911244,layer_25,layer,0.16452449538829622,100930816,0.004361830635364722,0.0006502865815323597,1.6376408961015376e-05,5,q4,253.00306059000098
solver_rank1_r1,r1,solver_rank1,0.020515108516561388,layer_25,layer,0.03307530719765066,100930816,,0.00013073081126346427,3.2922438443076625e-06,1,base,253.00315111632995
solver_rank1_r2,r2,solver_rank1,0.021866417114506643,layer_25,layer,0.03493712525286667,100930816,0.18966595799959546,0.00013808968425378507,3.477565147444075e-06,2,base,253.00315111632995
solver_rank1_r3,r3,solver_rank1,0.023247803924496872,layer_25,layer,0.03465112157705323,100930816,0.17001598005280943,0.00013695924902184625,3.4490969661655335e-06,3,base,253.00315111632995
solver_rank1_r4,r4,solver_rank1,0.025347995868406605,layer_25,layer,0.03497214617495788,100930816,0.16004535890544627,0.00013822810514671342,3.4810510535458007e-06,4,base,253.00315111632995
solver_rank1_r5,r5,solver_rank1,0.023203446559353323,layer_25,layer,0.03384584458348501,100930816,0.16739809089126573,0.00013377637564649465,3.3689414528941145e-06,5,base,253.00315111632995
solver_full_r1,a1,solver_full,0.02113366702873963,layer_25,layer,0.03653806688416226,100930816,,0.00014441743797634436,3.6369193810792244e-06,1,base,253.00315111632995
solver_full_r2,a2,solver_full,0.02253171334390694,layer_25,layer,0.039387840579589675,100930816,0.15236957430203116,0.00015568122533572433,3.920579631016592e-06,2,base,253.00315111632995
solver_full_r3,a3,solver_full,0.024058164776249592,layer_25,layer,0.039543374519101435,100930816,0.14179331244400825,0.0001562959763331941,3.9360611396804e-06,3,base,253.00315111632995
solver_full_r4,a4,solver_full,0.02607642618801297,layer_25,layer,0.0399085967182296,100930816,0.1382563476019627,0.000157739524358255,3.972414559762e-06,4,base,253.00315111632995
solver_full_r5,a5,solver_full,0.02406108530238596,layer_25,layer,0.03860752753055158,100930816,0.14551168098029812,0.00015259702244894166,3.842908974264201e-06,5,base,253.00315111632995
questioner_full_r1,q1,questioner_full,0.019399016158514887,layer_26,layer,0.021966383662465516,100930816,,8.498027587165865e-05,2.1864858567236318e-06,1,base,258.488024864031
questioner_full_r2,q2,questioner_full,0.028043297734399543,layer_26,layer,0.170901012555255,100930816,0.004175883827665313,0.0006611564077298521,1.7011113553949084e-05,2,q1,258.48802273891744
questioner_full_r3,q3,questioner_full,0.025176800603156104,layer_26,layer,0.16442450193322594,100930816,0.009738881747021939,0.0006361011289997746,1.636645583087636e-05,3,q2,258.48798946760587
questioner_full_r4,q4,questioner_full,0.023134864326204322,layer_26,layer,0.15897526416181332,100930816,0.005010735357368874,0.0006150200197108706,1.5824050603862283e-05,4,q3,258.4879500939657
questioner_full_r5,q5,questioner_full,0.024528943995539246,layer_26,layer,0.16399232119140048,100930816,0.00461212651124171,0.0006344293478926506,1.6323437503687422e-05,5,q4,258.48791789995977
solver_rank1_r1,r1,solver_rank1,0.019318601135490984,layer_26,layer,0.03209628850976271,100930816,,0.00012416934411814976,3.1947944622233083e-06,1,base,258.488024864031
solver_rank1_r2,r2,solver_rank1,0.020603643702206655,layer_26,layer,0.03391332471874598,100930816,0.1641526981518629,0.00013119882337522194,3.3756582781861183e-06,2,base,258.488024864031
solver_rank1_r3,r3,solver_rank1,0.021589588844014577,layer_26,layer,0.03339246773944977,100930816,0.14316926883639566,0.00012918380941250474,3.323813311982012e-06,3,base,258.488024864031
solver_rank1_r4,r4,solver_rank1,0.02427546114595321,layer_26,layer,0.03422427173546904,100930816,0.13389859131640988,0.00013240176891549067,3.4066092651442994e-06,4,base,258.488024864031
solver_rank1_r5,r5,solver_rank1,0.02146882497621325,layer_26,layer,0.03255616526774998,100930816,0.1418804619427989,0.00012594844687631107,3.24056959037484e-06,5,base,258.488024864031
solver_full_r1,a1,solver_full,0.019956320531253274,layer_26,layer,0.035505723896565436,100930816,,0.00013735926031870156,3.5341622146583715e-06,1,base,258.488024864031
solver_full_r2,a2,solver_full,0.021208303305686595,layer_26,layer,0.03821360636407085,100930816,0.13054562100047837,0.0001478351129967117,3.8036989216488534e-06,2,base,258.488024864031
solver_full_r3,a3,solver_full,0.022382121260087953,layer_26,layer,0.03814109021300939,100930816,0.1168311075718156,0.00014755457330401376,3.7964808223423738e-06,3,base,258.488024864031
solver_full_r4,a4,solver_full,0.024954247625497944,layer_26,layer,0.039040436268569526,100930816,0.1106068018957297,0.00015103382947471338,3.885999764604247e-06,4,base,258.488024864031
solver_full_r5,a5,solver_full,0.02242112920970772,layer_26,layer,0.037268603897270304,100930816,0.12032145041762304,0.0001441792280972173,3.7096354399225027e-06,5,base,258.488024864031
questioner_full_r1,q1,questioner_full,0.01874643021622254,layer_27,layer,0.02159374666809699,100930816,,8.290838185291256e-05,2.149394384117197e-06,1,base,260.45311928058584
questioner_full_r2,q2,questioner_full,0.027949475680645153,layer_27,layer,0.17061488861662732,100930816,0.004329109731948964,0.0006550694777584942,1.698263340197266e-05,2,q1,260.4531189583653
questioner_full_r3,q3,questioner_full,0.025190698570860755,layer_27,layer,0.1644698780550633,100930816,0.010568244984372421,0.0006314760097236511,1.637097247094579e-05,3,q2,260.4530900976574
questioner_full_r4,q4,questioner_full,0.023327916040437307,layer_27,layer,0.15963718046985317,100930816,0.004675142057742416,0.0006129211587743051,1.5889936307585873e-05,4,q3,260.45304226254666
questioner_full_r5,q5,questioner_full,0.02461486727231961,layer_27,layer,0.1642792972516506,100930816,0.0038716056095774803,0.0006307444639357929,1.6352002473989172e-05,5,q4,260.453014881116
solver_rank1_r1,r1,solver_rank1,0.019382179256929425,layer_27,layer,0.03214906007261653,100930816,,0.000123435112474051,3.2000472283403925e-06,1,base,260.45311928058584
solver_rank1_r2,r2,solver_rank1,0.020215580790856367,layer_27,layer,0.03359243335839763,100930816,0.16688762671588375,0.00012897689016428535,3.343717452981223e-06,2,base,260.45311928058584
solver_rank1_r3,r3,solver_rank1,0.02127409998207959,layer_27,layer,0.03314758761791725,100930816,0.14512552366904713,0.0001272689215989285,3.299438479485641e-06,3,base,260.45311928058584
solver_rank1_r4,r4,solver_rank1,0.023607209034400254,layer_27,layer,0.033749923590152005,100930816,0.13467372177731002,0.00012958156801260365,3.3593936867024556e-06,4,base,260.45311928058584
solver_rank1_r5,r5,solver_rank1,0.020907825024008342,layer_27,layer,0.03212798846280442,100930816,0.1397102817330934,0.00012335420881710762,3.1979498063186105e-06,5,base,260.45311928058584
solver_full_r1,a1,solver_full,0.019964290200527552,layer_27,layer,0.03551281289452705,100930816,,0.00013635011549341107,3.534867838033597e-06,1,base,260.45311928058584
solver_full_r2,a2,solver_full,0.020740570681225246,layer_27,layer,0.03778987137776975,100930816,0.13326468171104477,0.00014509279628576369,3.761521266519873e-06,2,base,260.45311928058584
solver_full_r3,a3,solver_full,0.02196971361305,layer_27,layer,0.037788067140626484,100930816,0.11876955697999175,0.00014508586898480353,3.76134167669496e-06,3,base,260.45311928058584
solver_full_r4,a4,solver_full,0.024060149556250333,layer_27,layer,0.03833465713419075,100930816,0.11053571444296452,0.000147184480800527,3.8157480509402135e-06,4,base,260.45311928058584
solver_full_r5,a5,solver_full,0.02175276526289853,layer_27,layer,0.036708921066265575,100930816,0.11482345443951178,0.00014094252803599215,3.653925833232262e-06,5,base,260.45311928058584
questioner_full_r1,q1,questioner_full,0.018408878969765563,layer_28,layer,0.021398453310845694,100930816,,8.165102936366621e-05,2.1299553098433703e-06,1,base,262.07205809419673
questioner_full_r2,q2,questioner_full,0.02829207931606278,layer_28,layer,0.17165739906953922,100930816,0.004103072717814321,0.0006550007710344871,1.7086402615685947e-05,2,q1,262.07205649304666
questioner_full_r3,q3,questioner_full,0.025747525815748455,layer_28,layer,0.16627770281365384,100930816,0.010844204619390606,0.0006344732948233248,1.655091939925367e-05,3,q2,262.0720275704519
questioner_full_r4,q4,questioner_full,0.023768129718920058,layer_28,layer,0.16113637204417816,100930816,0.004408244679943478,0.0006148553439792498,1.6039162562765143e-05,4,q3,262.07200380064717
questioner_full_r5,q5,questioner_full,0.024801996259224076,layer_28,layer,0.1649025631214733,100930816,0.004207001902595471,0.0006292262494622775,1.6414040997502464e-05,5,q4,262.07197055494
solver_rank1_r1,r1,solver_rank1,0.01901094300467379,layer_28,layer,0.03183968827632411,100930816,,0.00012149211368760246,3.1692530353837062e-06,1,base,262.07205809419673
solver_rank1_r2,r2,solver_rank1,0.02019743323024208,layer_28,layer,0.03357735198124875,100930816,0.15600390660619348,0.00012812259431785748,3.342216285636491e-06,2,base,262.07205809419673
solver_rank1_r3,r3,solver_rank1,0.020928332757053504,layer_28,layer,0.03287711079473486,100930816,0.13703451156343815,0.00012545065289988993,3.2725158072084394e-06,3,base,262.07205809419673
solver_rank1_r4,r4,solver_rank1,0.023249962974852583,layer_28,layer,0.03349358261082021,100930816,0.12779712782104455,0.00012780295180793972,3.3338780654504525e-06,4,base,262.07205809419673
solver_rank1_r5,r5,solver_rank1,0.020639042117369506,layer_28,layer,0.03192080795818101,100930816,0.13313808702750268,0.00012180164566307062,3.177327511356058e-06,5,base,262.07205809419673
solver_full_r1,a1,solver_full,0.019556754386147932,layer_28,layer,0.03514847823816187,100930816,,0.0001341176106058908,3.4986027620202923e-06,1,base,262.07205809419673
solver_full_r2,a2,solver_full,0.02072350752838671,layer_28,layer,0.03777432342017345,100930816,0.12321221104040929,0.0001441371647739577,3.759973656776384e-06,2,base,262.07205809419673
solver_full_r3,a3,solver_full,0.021609703160600204,layer_28,layer,0.03747717797251193,100930816,0.11207795043923793,0.0001430033336825305,3.730396447860932e-06,3,base,262.07205809419673
solver_full_r4,a4,solver_full,0.02365479179030346,layer_28,layer,0.03801036034945217,100930816,0.10328865860793617,0.00014503782137579153,3.7834682572287224e-06,4,base,262.07205809419673
solver_full_r5,a5,solver_full,0.021442559284430954,layer_28,layer,0.036446236850109774,100930816,0.1082151577040634,0.00013906952582106209,3.627778820039981e-06,5,base,262.07205809419673
questioner_full_r1,q1,questioner_full,0.017694228546758867,layer_29,layer,0.020978987709853007,100930816,,7.655059232266833e-05,2.0882026200039518e-06,1,base,274.0538913327345
questioner_full_r2,q2,questioner_full,0.028002680874938707,layer_29,layer,0.17077720440446884,100930816,0.004396540416117908,0.0006231519063288007,1.699878996100813e-05,2,q1,274.0538906645978
questioner_full_r3,q3,questioner_full,0.02504231464568112,layer_29,layer,0.16398476386215946,100930816,0.009367797784193438,0.0005983669312380315,1.6322685263639446e-05,3,q2,274.0538544181781
questioner_full_r4,q4,questioner_full,0.02393184884236511,layer_29,layer,0.16169038769977098,100930816,0.00353696692824209,0.0005899950090191054,1.6094308071191592e-05,4,q3,274.05382287655095
questioner_full_r5,q5,questioner_full,0.024764460356461335,layer_29,layer,0.16477773223655165,100930816,0.004575015969574093,0.0006012605460917613,1.6401615603839244e-05,5,q4,274.0537913349201
solver_rank1_r1,r1,solver_rank1,0.018004257890619726,layer_29,layer,0.030985220409644153,100930816,,0.00011306250846854188,3.084201170032155e-06,1,base,274.0538913327345
